year,team,rpi_rank,in_tournament,is_host,w,l,q1_w,q1_l,q2_w,q2_l,q1q2_w,q1q2_g,q1q2_pct,note
2015,Louisiana Tech,148,False,False,25,27,2,7,7,10,9,26,0.3462,
2015,Ball St.,149,False,False,33,25,1,4,3,5,4,13,0.3077,
2015,Presbyterian,150,False,False,27,28,4,11,0,8,4,23,0.1739,
2015,UIC,151,False,False,29,22,1,3,6,6,7,16,0.4375,
2015,UT Arlington,152,False,False,24,32,2,11,4,4,6,21,0.2857,
2015,Wofford,153,False,False,39,22,0,4,1,0,1,5,0.2,
2015,Jacksonville,154,False,False,26,30,2,8,6,9,8,25,0.32,
2015,Delaware,155,False,False,26,24,1,7,0,2,1,10,0.1,
2015,Toledo,156,False,False,25,33,1,8,6,7,7,22,0.3182,
2015,Purdue Fort Wayne,157,False,False,28,26,0,7,1,1,1,9,0.1111,
2015,Northwestern,158,False,False,18,36,3,14,3,8,6,28,0.2143,
2015,Utah,159,False,False,16,36,1,8,8,20,9,37,0.2432,
2015,Belmont,160,False,False,29,29,3,6,1,6,4,16,0.25,
2015,The Citadel,161,False,False,28,30,0,6,3,6,3,15,0.2,
2015,Charlotte,162,False,False,19,29,4,10,4,7,8,25,0.32,
2015,Georgia St.,163,False,False,30,27,0,1,5,13,5,19,0.2632,
2015,Purdue,164,False,False,20,34,3,14,2,6,5,25,0.2,
2015,Penn,165,False,False,22,15,1,2,1,6,2,10,0.2,
2015,Bryant,166,False,False,29,25,0,9,1,3,1,13,0.0769,
2015,San Francisco,167,False,False,23,31,3,6,4,11,7,24,0.2917,
2015,Texas St.,168,False,False,24,32,2,5,6,11,8,24,0.3333,
2015,Pittsburgh,169,False,False,20,32,3,16,5,7,8,31,0.2581,
2015,Seton Hall,170,False,False,25,25,1,11,2,4,3,18,0.1667,
2015,Penn St.,171,False,False,18,30,1,15,4,3,5,23,0.2174,
2015,Jacksonville St.,172,False,False,30,27,1,2,4,3,5,10,0.5,
2015,Rutgers,173,False,False,19,35,2,14,3,10,5,29,0.1724,
2015,Saint Mary's (CA),174,False,False,28,27,2,3,5,6,7,16,0.4375,
2015,Georgetown,175,False,False,25,28,2,2,2,11,4,17,0.2353,
2015,Santa Clara,176,False,False,26,28,1,5,6,8,7,20,0.35,
2015,Holy Cross,177,False,False,24,26,1,3,1,2,2,7,0.2857,
