year,team_rpi_name,team_canonical,rpi_rank,rpi_value,w,l,in_tournament,is_host,host_seed
2021,Youngstown St.,Youngstown State,122,0.50556,32,24,False,False,
2021,Missouri St.,Missouri State,123,0.50512,21,23,False,False,
2021,CSUN,CSUN,124,0.50436,21,19,False,False,
2021,North Florida,North Florida,125,0.50419,22,23,False,False,
2021,Seton Hall,Seton Hall,126,0.5037,23,25,False,False,
2021,Southeastern La.,Southeastern Louisiana,127,0.50354,32,24,False,False,
2021,Rutgers,Rutgers,128,0.50118,21,23,False,False,
2021,Murray St.,Murray State,129,0.50051,33,25,False,False,
2021,Army West Point,Army,130,0.5005,28,23,True,False,
2021,Saint Joseph's,Saint Joseph's,131,0.50024,21,19,False,False,
2021,Morehead St.,Morehead State,132,0.50017,24,23,False,False,
2021,Central Conn. St.,Central Connecticut State,133,0.49911,28,13,True,False,
2021,Pepperdine,Pepperdine,134,0.49894,20,25,False,False,
2021,Jacksonville St.,Jacksonville State,135,0.49881,26,27,False,False,
2021,Missouri,Missouri,136,0.49878,15,36,False,False,
2021,Troy,Troy,137,0.49864,27,26,False,False,
2021,Sacramento St.,Sacramento State,138,0.49853,35,22,False,False,
2021,McNeese,McNeese State,139,0.49818,32,28,True,False,
2021,Kennesaw St.,Kennesaw State,140,0.4971,29,22,False,False,
2021,Niagara,Niagara,141,0.49672,17,17,False,False,
2021,Stetson,Stetson,142,0.49667,26,23,False,False,
2021,UT Arlington,UT Arlington,143,0.49653,27,30,False,False,
2021,Kent St.,Kent State,144,0.49627,30,26,False,False,
2021,Illinois,Illinois,145,0.49556,22,22,False,False,
2021,Cal Poly,Cal Poly,146,0.49549,31,25,False,False,
2021,Penn,Penn,147,0.49524,6,8,False,False,
2021,George Washington,George Washington,148,0.49504,26,18,False,False,
2021,UC San Diego,UC San Diego,149,0.49463,24,28,False,False,
2021,Tennessee Tech,Tennessee Tech,150,0.4925,22,25,False,False,
2021,Western Ky.,Western Kentucky,151,0.49228,27,29,False,False,
2021,New Orleans,New Orleans,152,0.49221,29,28,False,False,
2021,Davidson,Davidson,153,0.49178,27,24,False,False,
2021,FIU,Florida International,154,0.49105,20,31,False,False,
2021,BYU,BYU,155,0.49079,23,27,False,False,
2021,UTRGV,UT Rio Grande Valley,156,0.49076,32,26,False,False,
2021,Presbyterian,Presbyterian,157,0.49034,22,21,True,False,
2021,Hawaii,Hawaii,158,0.49029,24,26,False,False,
2021,Fresno St.,Fresno State,159,0.4899,20,25,False,False,
2021,Northwestern St.,Northwestern State,160,0.48949,27,26,False,False,
2021,Eastern Ill.,Eastern Illinois,161,0.48895,25,23,False,False,
2021,ETSU,East Tennessee State,162,0.48759,24,25,False,False,
2021,Penn St.,Penn State,162,0.48759,18,24,False,False,
2021,Cal St. Fullerton,Cal State Fullerton,164,0.48746,20,35,False,False,
2021,Illinois St.,Illinois State,165,0.48734,23,34,False,False,
2021,UAlbany,Albany,166,0.48697,22,25,False,False,
2021,Toledo,Toledo,167,0.48688,23,33,False,False,
2021,Evansville,Evansville,168,0.48614,28,27,False,False,
2021,Radford,Radford,169,0.48587,23,23,False,False,
2021,Col. of Charleston,College of Charleston,170,0.48525,27,25,False,False,
2021,Binghamton,Binghamton,171,0.48467,16,20,False,False,
2021,Northwestern,Northwestern,172,0.48465,15,21,False,False,
2021,Georgia St.,Georgia St.,173,0.48446,18,37,False,False,
2021,App State,Appalachian State,174,0.48406,21,31,False,False,
2021,Sacred Heart,Sacred Heart,175,0.48361,23,25,False,False,
2021,Little Rock,Arkansas-Little Rock,176,0.48359,21,30,False,False,
2021,Marist,Marist,177,0.48276,18,11,False,False,
2021,Washington,Washington,178,0.4824,20,30,False,False,
2021,Western Mich.,Western Michigan,179,0.48114,24,26,False,False,
2021,Rice,Rice,180,0.48083,23,29,False,False,
2021,Portland,Portland,181,0.48045,24,26,False,False,
2021,CSU Bakersfield,Cal State Bakersfield,182,0.4802,20,23,False,False,
2021,VMI,VMI,183,0.47975,18,29,False,False,
2021,SFA,Stephen F. Austin,184,0.47922,20,31,False,False,
2021,Lamar University,Lamar University,185,0.47917,25,23,False,False,
2021,Arkansas St.,Arkansas St.,186,0.47902,19,30,False,False,
2021,Hofstra,Hofstra,187,0.47845,17,22,False,False,
2021,LMU (CA),Loyola Marymount,188,0.47839,20,29,False,False,
2021,A&M-Corpus Christi,A&M-Corpus Christi,189,0.47743,25,29,False,False,
2021,St. John's (NY),St. John's,190,0.47675,19,21,False,False,
2021,N.C. Central,N.C. Central,191,0.47659,27,20,False,False,
2021,William & Mary,William & Mary,192,0.47655,14,29,False,False,
2021,UMass Lowell,UMass Lowell,193,0.47634,19,28,False,False,
2021,Ohio,Ohio,194,0.4756,28,25,False,False,
2021,UT Martin,Tennessee-Martin,194,0.4756,19,29,False,False,
2021,Saint Mary's (CA),Saint Mary's,196,0.4752,25,26,False,False,
2021,Eastern Ky.,Eastern Kentucky,197,0.47428,21,32,False,False,
2021,New Mexico,New Mexico,198,0.47415,16,25,False,False,
2021,Massachusetts,Massachusetts,199,0.47404,13,30,False,False,
2021,Austin Peay,Austin Peay,200,0.47363,23,33,False,False,
2021,Quinnipiac,Quinnipiac,201,0.47338,7,21,False,False,
2021,Central Ark.,Central Arkansas,202,0.47336,23,28,False,False,
2021,Santa Clara,Santa Clara,203,0.47322,18,33,False,False,
2021,Maine,Maine,204,0.47233,22,22,False,False,
2021,Miami (OH),Miami (OH),205,0.47195,25,31,False,False,
2021,Utah,Utah,206,0.4717,17,33,False,False,
2021,Hartford,Hartford,207,0.47111,18,20,False,False,
2021,UC Riverside,UC Riverside,208,0.47061,15,36,False,False,
2021,Omaha,Omaha,209,0.47035,22,25,False,False,
2021,Utah Tech,Utah Tech,210,0.46942,24,32,False,False,
2021,Merrimack,Merrimack,211,0.46918,19,22,False,False,
2021,Jacksonville,Jacksonville,212,0.46904,16,32,True,False,
2021,Lehigh,Lehigh,213,0.4684,24,19,False,False,
2021,LIU,LIU,214,0.46839,20,15,False,False,
2021,SIUE,SIUE,215,0.46765,23,27,False,False,
2021,Michigan St.,Michigan State,216,0.46735,17,27,False,False,
2021,Valparaiso,Valparaiso,217,0.46646,16,35,False,False,
2021,Fordham,Fordham,218,0.4654,24,19,False,False,
2021,Pacific,Pacific,219,0.46496,17,34,False,False,
2021,Saint Louis,Saint Louis,220,0.46475,17,31,False,False,
2021,Towson,Towson,221,0.46407,21,36,False,False,
2021,Florida A&M,Florida A&M,222,0.4639,22,34,False,False,
2021,Belmont,Belmont,223,0.46384,22,30,False,False,
2021,Purdue,Purdue,224,0.46339,16,26,False,False,
2021,Eastern Mich.,Eastern Michigan,225,0.4618,21,30,False,False,
2021,Delaware,Delaware,226,0.46164,12,22,False,False,
2021,Seattle U,Seattle U,227,0.46159,18,33,False,False,
2021,La Salle,La Salle,228,0.46157,32,21,False,False,
2021,Iona,Iona,229,0.46115,3,11,False,False,
2021,New Mexico St.,New Mexico State,230,0.46104,20,34,False,False,
2021,Texas St.,Texas State,231,0.46085,21,36,False,False,
2021,Memphis,Memphis,232,0.45988,18,39,False,False,
2021,Bowling Green,Bowling Green,233,0.45881,20,30,False,False,
2021,Middle Tenn.,Middle Tenn.,234,0.45878,24,29,False,False,
2021,UIW,UIW,235,0.45777,21,28,False,False,
2021,Houston,Houston,236,0.45669,19,34,False,False,
2021,Tarleton St.,Tarleton St.,237,0.45511,20,35,False,False,
2021,Richmond,Richmond,238,0.45494,19,17,False,False,
2021,Nicholls,Nicholls,239,0.45469,21,34,False,False,
2021,James Madison,James Madison,240,0.45463,11,17,False,False,
2021,Winthrop,Winthrop,241,0.45437,19,27,False,False,
2021,Milwaukee,Milwaukee,242,0.454,22,33,False,False,
2021,Manhattan,Manhattan,243,0.45393,12,24,False,False,
2021,Alabama St.,Alabama State,244,0.45208,23,19,False,False,
2021,South Dakota St.,South Dakota State,245,0.45168,15,32,False,False,
2021,High Point,High Point,246,0.45093,14,31,False,False,
2021,UNC Asheville,UNC Asheville,247,0.44976,15,33,False,False,
2021,Lafayette,Lafayette,248,0.44973,14,17,False,False,
2021,Charleston So.,Charleston So.,249,0.44847,18,26,False,False,
2021,Northern Ky.,Northern Kentucky,250,0.44746,17,31,False,False,
2021,Bucknell,Bucknell,251,0.44729,11,22,False,False,
2021,Navy,Navy,252,0.44653,17,15,False,False,
2021,N.C. A&T,North Carolina A&T,253,0.44633,22,32,False,False,
2021,Marshall,Marshall,254,0.44571,10,35,False,False,
2021,UMBC,UMBC,255,0.44553,17,26,False,False,
2021,Houston Christian,Houston Christian,256,0.44472,14,38,False,False,
2021,UAB,UAB,257,0.44295,18,36,False,False,
2021,NIU,NIU,258,0.44198,16,38,False,False,
2021,Norfolk St.,Norfolk State,259,0.44005,25,26,True,False,
2021,Western Ill.,Western Ill.,260,0.43995,11,29,False,False,
2021,Siena,Siena,261,0.4368,15,24,False,False,
2021,Butler,Butler,262,0.43562,14,23,False,False,
2021,Lipscomb,Lipscomb,263,0.43358,18,29,False,False,
2021,Oakland,Oakland,264,0.43244,18,29,False,False,
2021,George Mason,George Mason,265,0.43052,14,29,False,False,
2021,Southern U.,Southern University,266,0.42983,20,28,True,False,
2021,The Citadel,The Citadel,267,0.42598,12,39,False,False,
2021,San Jose St.,San Jose State,268,0.42363,6,30,False,False,
2021,Holy Cross,Holy Cross,269,0.42315,10,20,False,False,
2021,Prairie View,Prairie View,270,0.42036,14,18,False,False,
2021,Wagner,Wagner,271,0.41864,11,25,False,False,
2021,Akron,Akron,272,0.41825,15,36,False,False,
2021,Purdue Fort Wayne,Purdue Fort Wayne,273,0.41715,11,35,False,False,
2021,UC Davis,UC Davis,274,0.41692,14,43,False,False,
2021,Georgetown,Georgetown,275,0.41604,6,25,False,False,
2021,St. Bonaventure,St. Bonaventure,276,0.41321,7,24,False,False,
2021,Longwood,Longwood,277,0.4128,17,32,False,False,
2021,Bellarmine,Bellarmine,278,0.4123,13,36,False,False,
2021,Ark.-Pine Bluff,Ark.-Pine Bluff,279,0.40568,8,30,False,False,
2021,Northern Colo.,Northern Colo.,280,0.40462,11,36,False,False,
2021,Minnesota,Minnesota,281,0.40291,6,31,False,False,
2021,Saint Peter's,Saint Peter's,282,0.4029,4,24,False,False,
2021,Grambling,Grambling State,283,0.40225,17,27,False,False,
2021,Delaware St.,Delaware St.,284,0.39561,15,28,False,False,
2021,North Ala.,North Ala.,285,0.39431,7,40,False,False,
2021,Utah Valley,Utah Valley,286,0.39284,10,47,False,False,
2021,FDU,FDU,287,0.39135,9,28,False,False,
2021,Texas Southern,Texas Southern,288,0.3896,12,35,False,False,
2021,Alcorn,Alcorn,289,0.38906,7,20,False,False,
2021,Alabama A&M,Alabama A&M,290,0.38619,9,20,False,False,
2021,Mount St. Mary's,Mount St. Mary's,291,0.38477,9,28,False,False,
2021,Coppin St.,Coppin State,292,0.36714,10,29,False,False,
2021,Mississippi Val.,Mississippi Val.,293,0.33024,0,20,False,False,
2022,Tennessee,Tennessee,1,0.62166,53,7,True,True,1.0
2022,Oregon St.,Oregon State,2,0.60483,44,15,True,True,3.0
2022,Stanford,Stanford,3,0.59354,41,14,True,True,2.0
2022,North Carolina,North Carolina,4,0.59069,38,19,True,True,10.0
2022,Virginia Tech,Virginia Tech,5,0.58987,41,12,True,True,4.0
2022,Maryland,Maryland,6,0.58778,45,12,True,True,15.0
2022,Ga. Southern,Georgia Southern,7,0.58543,40,18,True,True,16.0
2022,Wake Forest,Wake Forest,8,0.58525,40,17,True,False,
2022,East Carolina,East Carolina,9,0.58472,42,18,True,True,8.0
2022,Vanderbilt,Vanderbilt,10,0.58411,36,21,True,False,
2022,Auburn,Auburn,11,0.58389,37,19,True,True,14.0
2022,Louisville,Louisville,12,0.58219,38,18,True,True,12.0
2022,Miami (FL),Miami (FL),13,0.58115,39,18,True,True,6.0
2022,DBU,Dallas Baptist,14,0.58079,34,22,True,False,
2022,Georgia,Georgia,15,0.58077,35,21,True,False,
2022,Notre Dame,Notre Dame,16,0.58034,35,14,True,False,
2022,Oklahoma St.,Oklahoma State,17,0.57974,39,20,True,True,7.0
2022,Georgia Tech,Georgia Tech,18,0.57963,34,22,True,False,
2022,Southern Miss.,Southern Miss,19,0.57881,43,16,True,True,11.0
2022,Florida,Florida,20,0.5788,39,22,True,True,13.0
2022,Texas St.,Texas State,21,0.57814,45,12,True,False,
2022,Texas,Texas,22,0.57774,42,19,True,True,9.0
2022,Texas A&M,Texas A&M,23,0.57748,37,18,True,True,5.0
2022,Oklahoma,Oklahoma,24,0.57729,37,20,True,False,
2022,Virginia,Virginia,25,0.57644,38,17,True,False,
2022,Oregon,Oregon,26,0.57529,35,23,True,False,
2022,LSU,LSU,27,0.57518,38,20,True,False,
2022,Coastal Carolina,Coastal Carolina,28,0.57475,36,18,True,False,
2022,Gonzaga,Gonzaga,29,0.57473,36,17,True,False,
2022,Florida St.,Florida State,30,0.57003,33,23,True,False,
2022,Wofford,Wofford,31,0.56813,42,16,False,False,
2022,Liberty,Liberty,32,0.56589,37,21,True,False,
2022,Arkansas,Arkansas,33,0.5645,38,18,True,False,
2022,Clemson,Clemson,34,0.56444,35,23,False,False,
2022,NC State,NC State,35,0.56391,36,21,False,False,
2022,TCU,TCU,36,0.56348,36,20,True,False,
2022,Ole Miss,Ole Miss,37,0.56324,32,22,True,False,
2022,UC Santa Barbara,UC Santa Barbara,38,0.56315,43,12,True,False,
2022,Arizona,Arizona,39,0.56266,37,23,True,False,
2022,Rutgers,Rutgers,40,0.56216,44,15,False,False,
2022,Grand Canyon,Grand Canyon,41,0.56199,41,19,True,False,
2022,West Virginia,West Virginia,42,0.5612,33,22,False,False,
2022,Texas Tech,Texas Tech,43,0.56063,37,20,True,False,
2022,UTSA,UTSA,44,0.5597,38,20,False,False,
2022,UConn,Connecticut,45,0.55963,46,13,True,False,
2022,Louisiana Tech,Louisiana Tech,46,0.55953,42,19,True,False,
2022,Kennesaw St.,Kennesaw State,47,0.55773,35,26,True,False,
2022,Old Dominion,Old Dominion,48,0.55701,41,17,False,False,
2022,San Diego,San Diego,49,0.5563,36,18,True,False,
2022,UCLA,UCLA,50,0.55615,38,22,True,False,
2022,Alabama,Alabama,51,0.55582,31,27,False,False,
2022,Louisiana,Louisiana-Lafayette,52,0.55371,36,21,True,False,
2022,Columbia,Columbia,53,0.55327,30,16,True,False,
2022,Campbell,Campbell,54,0.55288,40,17,True,False,
2022,Missouri,Missouri,55,0.55148,28,23,False,False,
2022,Kentucky,Kentucky,56,0.55121,33,26,False,False,
2022,Mercer,Mercer,57,0.55058,40,18,False,False,
2022,VCU,VCU,58,0.54998,40,18,True,False,
2022,Penn,Penn,59,0.54972,33,15,False,False,
2022,Belmont,Belmont,60,0.54675,39,20,False,False,
2022,Iowa,Iowa,60,0.54675,36,19,False,False,
2022,Southeast Mo. St.,Southeast Missouri State,62,0.54423,37,20,True,False,
2022,Col. of Charleston,College of Charleston,63,0.54411,37,20,False,False,
2022,Xavier,Xavier,64,0.54381,33,27,False,False,
2022,Washington St.,Washington State,65,0.5415,27,26,False,False,
2022,Middle Tenn.,Middle Tenn.,66,0.54135,29,26,False,False,
2022,Pittsburgh,Pittsburgh,67,0.54134,29,27,False,False,
2022,Davidson,Davidson,68,0.5412,43,13,False,False,
2022,Michigan,Michigan,69,0.54037,32,26,True,False,
2022,South Alabama,South Alabama,70,0.54034,31,23,False,False,
2022,Southern Ill.,Southern Ill.,71,0.54019,44,16,False,False,
2022,South Carolina,South Carolina,72,0.53916,27,28,False,False,
2022,Central Mich.,Central Michigan,73,0.53822,42,17,True,False,
2022,Ball St.,Ball State,74,0.53744,40,19,False,False,
2022,Illinois,Illinois,75,0.53533,31,22,False,False,
2022,Charlotte,Charlotte,76,0.53462,36,22,False,False,
2022,FGCU,Florida Gulf Coast,77,0.53214,35,23,False,False,
2022,Houston,Houston,78,0.5312,37,24,False,False,
2022,Nevada,Nevada,79,0.53073,29,26,False,False,
2022,California,California,80,0.53004,29,27,False,False,
2022,Baylor,Baylor,81,0.52948,26,28,False,False,
2022,William & Mary,William & Mary,82,0.52913,26,23,False,False,
2022,Tulane,Tulane,83,0.52912,33,26,False,False,
2022,UC Irvine,UC Irvine,84,0.52801,32,24,False,False,
2022,Evansville,Evansville,85,0.52799,32,24,False,False,
2022,UCF,UCF,86,0.52783,35,25,False,False,
2022,UAB,UAB,87,0.5272,31,25,False,False,
2022,UNCW,UNC Wilmington,88,0.52698,31,24,False,False,
2022,Georgia St.,Georgia St.,89,0.52667,30,27,False,False,
2022,Washington,Washington,90,0.52476,30,26,False,False,
2022,Portland,Portland,91,0.52465,32,23,False,False,
2022,CSUN,CSUN,92,0.52361,32,22,False,False,
2022,Fla. Atlantic,Florida Atlantic,93,0.52338,35,23,False,False,
2022,BYU,BYU,94,0.52258,33,21,False,False,
2022,Cal Poly,Cal Poly,95,0.52174,37,21,False,False,
2022,Creighton,Creighton,96,0.5217,31,18,False,False,
2022,Oral Roberts,Oral Roberts,97,0.52143,38,18,True,False,
2022,Duke,Duke,98,0.52057,22,32,False,False,
2022,Troy,Troy,99,0.51832,32,24,False,False,
2022,Arizona St.,Arizona State,100,0.51792,26,32,False,False,
2022,Utah,Utah,101,0.51764,26,27,False,False,
2022,Kansas St.,Kansas State,102,0.51732,29,29,False,False,
2022,UNC Greensboro,UNC Greensboro,103,0.51681,34,28,True,False,
2022,Southeastern La.,Southeastern Louisiana,104,0.51654,30,29,True,False,
2022,Missouri St.,Missouri State,105,0.51592,30,27,True,False,
2022,Mississippi St.,Mississippi State,106,0.51588,26,30,False,False,
2022,Sam Houston,Sam Houston,107,0.51455,31,25,False,False,
2022,Air Force,Air Force,108,0.51422,30,27,True,False,
2022,North Dakota St.,North Dakota State,109,0.51394,31,19,False,False,
2022,Indiana St.,Indiana State,110,0.5138,26,22,False,False,
2022,California Baptist,California Baptist,111,0.51346,36,20,False,False,
2022,Southern California,USC,112,0.51233,25,28,False,False,
2022,Eastern Ill.,Eastern Illinois,113,0.512,33,20,False,False,
2022,James Madison,James Madison,114,0.51199,27,26,False,False,
2022,Indiana,Indiana,115,0.51168,27,32,False,False,
2022,UNLV,UNLV,116,0.51155,36,22,False,False,
2022,Bryant,Bryant,117,0.51148,30,27,False,False,
2022,Hawaii,Hawaii,118,0.51087,28,24,False,False,
2022,Jacksonville,Jacksonville,119,0.51062,27,28,False,False,
2022,USC Upstate,USC Upstate,120,0.51044,35,22,False,False,
2022,Lamar University,Lamar University,121,0.50971,37,21,False,False,
2022,App State,Appalachian State,122,0.50967,20,33,False,False,
2022,Ohio,Ohio,123,0.50883,29,24,False,False,
2022,New Orleans,New Orleans,124,0.50869,30,23,False,False,
2022,Eastern Ky.,Eastern Kentucky,125,0.50837,38,20,False,False,
2022,Yale,Yale,126,0.50836,20,18,False,False,
2022,Ohio St.,Ohio State,127,0.50758,21,30,False,False,
2022,Long Beach St.,Long Beach State,128,0.50688,29,27,False,False,
2022,Hofstra,Hofstra,129,0.50672,30,21,True,False,
2022,UTRGV,UT Rio Grande Valley,130,0.50666,33,25,False,False,
2022,ETSU,East Tennessee State,131,0.50642,30,21,False,False,
2022,Santa Clara,Santa Clara,132,0.50634,24,29,False,False,
2022,Northeastern,Northeastern,133,0.50546,31,29,False,False,
2022,Pepperdine,Pepperdine,134,0.50535,24,26,False,False,
2022,Boston College,Boston College,135,0.50525,19,34,False,False,
2022,Samford,Samford,136,0.50483,28,29,False,False,
2022,Wright St.,Wright State,137,0.50468,30,25,True,False,
2022,Tennessee Tech,Tennessee Tech,138,0.50427,30,27,False,False,
2022,Cincinnati,Cincinnati,139,0.50343,24,31,False,False,
2022,Georgetown,Georgetown,140,0.50307,32,24,False,False,
2022,Dartmouth,Dartmouth,141,0.50297,24,19,False,False,
2022,Purdue,Purdue,142,0.50222,29,21,False,False,
2022,LIU,LIU,143,0.50169,37,19,True,False,
2022,Stetson,Stetson,144,0.50064,26,29,False,False,
2022,Fairfield,Fairfield,145,0.49948,31,21,False,False,
2022,Harvard,Harvard,146,0.49898,19,22,False,False,
2022,Wichita St.,Wichita State,147,0.49846,21,36,False,False,
2022,Army West Point,Army,148,0.49835,31,23,True,False,
2022,SIUE,SIUE,149,0.4973,27,28,False,False,
2022,Lipscomb,Lipscomb,150,0.49706,35,23,False,False,
2022,Elon,Elon,151,0.49651,27,28,False,False,
2022,Morehead St.,Morehead State,152,0.49568,27,27,False,False,
2022,Bradley,Bradley,153,0.49561,20,29,False,False,
2022,Northwestern,Northwestern,154,0.49506,24,27,False,False,
2022,Penn St.,Penn State,154,0.49506,26,29,False,False,
2022,San Francisco,San Francisco,156,0.49455,28,29,False,False,
2022,Marist,Marist,157,0.49452,29,17,False,False,
2022,Maine,Maine,158,0.49421,27,22,False,False,
2022,Kansas,Kansas,159,0.49391,20,35,False,False,
2022,Toledo,Toledo,160,0.49328,33,25,False,False,
2022,Central Conn. St.,Central Connecticut State,161,0.49271,29,18,False,False,
2022,South Fla.,South Florida,162,0.49251,28,29,False,False,
2022,McNeese,McNeese State,163,0.49241,34,23,False,False,
2022,Abilene Christian,Abilene Christian,164,0.49159,30,29,False,False,
2022,Stony Brook,Stony Brook,165,0.49009,27,25,False,False,
2022,Nicholls,Nicholls,166,0.48983,26,25,False,False,
2022,North Florida,North Florida,167,0.48934,22,33,False,False,
2022,Nebraska,Nebraska,168,0.48918,23,30,False,False,
2022,Saint Joseph's,Saint Joseph's,169,0.48793,29,25,False,False,
2022,Alabama St.,Alabama State,170,0.48611,34,23,True,False,
2022,Michigan St.,Michigan State,171,0.48576,24,30,False,False,
2022,Utah Tech,Utah Tech,172,0.4854,22,33,False,False,
2022,San Jose St.,San Jose State,173,0.48451,30,29,False,False,
