id,player_name,position,classification,transferred,previous_team,recruited_rank,sixty_four_draft_ranking,team_id,player_id_ncaa,secondary_position,utility,height,bat,throw,hometown
27996,Jahli Hendricks,INF,,FALSE,,0,0,725,2349682,,,,,,
27997,Markel Jordan,P,,FALSE,,0,0,725,2510505,,,,,,
27998,Nick Luckett,P,,FALSE,,0,0,725,2500525,,,,,,
27999,Caleb Maloof,P,,TRUE,725,0,0,12,2349684,,,,,,
28000,Derrick Mayes,OF,,FALSE,,0,0,725,2349673,,,,,,
28001,Dillen Miller,P,,FALSE,,0,0,725,2349685,,,,,,
28002,Zavier Moore,INF,,FALSE,,0,0,725,1981980,,,,,,
28003,William Nelson,C,,FALSE,,0,0,725,2129418,,,,,,
28004,Ryan Ollison,3B,,FALSE,,0,0,725,2349686,DH,FALSE,71,R,R,"Carrollton, TX"
28005,Enrique Ozoa,P,,FALSE,,0,0,725,2501519,,,,,,
28006,Mykel Page,UT,,FALSE,,0,0,725,2349687,,,,,,
28007,Khristian Paul,P,,FALSE,,0,0,725,1981986,,,,,,
28008,Taj Porter,UT,,FALSE,,0,0,725,2349688,,,,,,
28009,Quincy Smith,CF,,FALSE,,0,0,725,2494763,,FALSE,73,B,R,"Los Angeles, CA"
28010,Darren Smith,P,,FALSE,,0,0,725,2349689,,,,,,
28011,Jacob Snyder,P,,FALSE,,0,0,725,1866984,,,,,,
28012,Tremaine Spears,OF,,FALSE,,0,0,725,1866381,,,,,,
28013,Caleb Tart,INF,,FALSE,,0,0,725,2494764,,,,,,
28014,Bubba Thompson,INF,,FALSE,,0,0,725,2349674,,,,,,
28015,Aj Walter,OF,,FALSE,,0,0,725,2501518,,,,,,
28016,Caleb Washington,P,,FALSE,,0,0,725,2504798,,FALSE,70,L,L,"Loreauville, LA"
28017,Judah Wilbur,INF,,FALSE,,0,0,725,2347065,,,,,,
28018,Canon Anderson,INF,,FALSE,,0,0,726,1989348,,,,,,
28019,Parx Bartholomew,UT,,FALSE,,0,0,726,2503505,,,,,,
28020,Zach Burrows,OF,,FALSE,,0,0,726,2503509,,,,,,
28021,Tyler Callens,P,,FALSE,,0,0,726,2319120,,,,,,
28022,Cole Campanile,C,,FALSE,,0,0,726,2319122,,,,,,
28023,Justin Davis,INF,,FALSE,,0,0,726,1989417,,,,,,
28024,Nick Daynes,CF,,FALSE,,0,0,726,2503510,,FALSE,,,,
28025,Fernando Fimbres,INF,,FALSE,,0,0,726,2503501,,,,,,
28026,Austin Forsyth,OF,,FALSE,,0,0,726,2124299,,,,,,
28027,A.J. Herrera,INF,,FALSE,,0,0,726,2503493,,,,,,
28028,Colby Hoffman,P,,FALSE,,0,0,726,2503502,,,,,,
28029,Brady Lamb,INF,,FALSE,,0,0,726,1997151,,,,,,
28030,Manny Lara,OF,,FALSE,,0,0,726,1997322,,,,,,
28031,J. Linden,P,,FALSE,,0,0,726,2504607,,,,,,
28032,Jackson Massey,INF,,FALSE,,0,0,726,2319110,,,,,,
28033,Nate Mccallum,INF,,FALSE,,0,0,726,2503495,,,,,,
28034,Mckaden Packard,C,,FALSE,,0,0,726,2319118,,,,,,
28035,Will Parker,INF,,FALSE,,0,0,726,2319113,,,,,,
28036,Caleb Saez,INF,,FALSE,,0,0,726,2319117,,,,,,
28037,Kalani Shapiro,OF,,FALSE,,0,0,726,2503504,,,,,,
28038,Mitchell Smith,2B,,FALSE,,0,0,726,2503508,1B,FALSE,,,,
28039,Will Sprague,P,,FALSE,,0,0,726,2124298,,,,,,
28040,Paul Steiger,P,,FALSE,,0,0,726,2319114,,,,,,
28041,Davis Stocking,OF,,FALSE,,0,0,726,2503498,,,,,,
28042,Cruz Taylor,UT,,FALSE,,0,0,726,2503497,,,,,,
28043,Tyson Toller,INF,,FALSE,,0,0,726,2124301,,,,,,
28044,Josh Trentadue,OF,,FALSE,,0,0,726,2503500,,,,,,
28045,Number Twenty Two,UT,,FALSE,,0,0,726,2530778,,,,,,
28046,Josh Vander Linden,OF,,FALSE,,0,0,726,2503506,,,,,,
28047,Jake Watson,INF,,FALSE,,0,0,726,2124304,,,,,,
28048,Zach Zalar,P,,FALSE,,0,0,726,2124306,,,,,,
28049,Joe Zink,C,,FALSE,,0,0,726,2503507,,,,,,
28050,Vinny Adams,P,,FALSE,,0,0,727,1977950,,,,,,
28051,Aaron Bennett,P,,FALSE,,0,0,727,1977946,,,,,,
28052,Devyn Bond,P,,FALSE,,0,0,727,2300254,,,,,,
28053,Dylan Carter,INF,,FALSE,,0,0,727,2470612,,,,,,
28054,Caden Cotton,OF,,FALSE,,0,0,727,2470613,,,,,,
28055,Aidan Evans,P,,FALSE,,0,0,727,2300255,,,,,,
28056,Chance Fogel,OF,,FALSE,,0,0,727,2470624,,,,,,
28057,Josh Galloway,INF,,FALSE,,0,0,727,2470626,,,,,,
28058,Juan Garcia,C,,FALSE,,0,0,727,2470627,,,,,,
28059,Hunter Garlington,C,,FALSE,,0,0,727,2300274,,,,,,
28060,Dawson Gilstrap,INF,,FALSE,,0,0,727,2300275,,,,,,
28061,Tanner Glass,UT,,FALSE,,0,0,727,2120248,,,,,,
28062,Josh Henshaw,P,,FALSE,,0,0,727,2470625,,,,,,
28063,Jedidiah Hutson,INF,,FALSE,,0,0,727,2470628,,,,,,
28064,Jacob Jackson,UT,,FALSE,,0,0,727,2470629,,,,,,
28065,Sandy Johnson,UT,,FALSE,,0,0,727,2300276,,,,,,
28066,Dj Ludwick,INF,,FALSE,,0,0,727,2120213,,,,,,
28067,T.J. Mcevilly,P,,FALSE,,0,0,727,1977948,,,,,,
28068,Ryan Moore,P,,FALSE,,0,0,727,2470630,,,,,,
28069,Zach O'Malley,OF,,FALSE,,0,0,727,2300277,,,,,,
28070,Angelo Pahila,INF,,FALSE,,0,0,727,2300279,,,,,,
28071,Andrew Patterson,P,,FALSE,,0,0,727,2300257,,,,,,
28072,Parker Pillsbury,UT,,FALSE,,0,0,727,2300258,,,,,,
28073,Will Pitts,C,,FALSE,,0,0,727,2120209,,,,,,
28074,Dawson Posick,C,,FALSE,,0,0,727,2300259,,,,,,
28075,Sawyer Price,INF,,FALSE,,0,0,727,2120214,,,,,,
28076,Ty King Richards,OF,,FALSE,,0,0,727,2131169,,,,,,
28077,Tyler Rogers,INF,,FALSE,,0,0,727,2470631,,,,,,
28078,Cole Standifer,P,,FALSE,,0,0,727,1991204,,,,,,
28079,Nolan Steveens,INF,,FALSE,,0,0,727,2120231,,,,,,
28080,Sean Sutay,INF,,FALSE,,0,0,727,2120199,,,,,,
28081,Aaron Wimpey,P,,FALSE,,0,0,727,1977929,,,,,,
28082,Jake Wisniewski,P,,FALSE,,0,0,727,2120230,,,,,,
28083,Samuel Avila,INF,,FALSE,,0,0,728,2128207,,,,,,
28084,Ryan Carmack,P,,TRUE,343,0,0,587,2331797,,FALSE,70,R,R,"Springfield, MO"
28085,Tommy Carr,INF,,FALSE,,0,0,728,2495988,,,,,,
28086,Kyler Charchun,OF,,FALSE,,0,0,728,2495965,,,,,,
28087,Hayden Crabtree,INF,,FALSE,,0,0,728,1980763,,,,,,
28088,Rhys Cratty,INF,,FALSE,,0,0,728,2495972,,,,,,
28089,Jr Deichler,P,,FALSE,,0,0,728,2495976,,,,,,
28090,Zack Ehlen,OF,,FALSE,,0,0,728,2118283,,,,,,
28091,Matt Eleiott,P,,FALSE,,0,0,728,2128303,,,,,,
28092,Brooks Espy,C,,FALSE,,0,0,728,2495968,,,,,,
28093,Blake Ford,C,,FALSE,,0,0,728,2331790,,,,,,
28094,Timothy Glenn,P,,FALSE,,0,0,728,2495971,,,,,,
28095,Devin Greaff,INF,,FALSE,,0,0,728,2331789,,,,,,
28096,Gavin Greenwood,P,,FALSE,,0,0,728,2495990,,,,,,
28097,Jack Hadank,C,,FALSE,,0,0,728,2331795,,,,,,
28098,Cole Jackson,C,,FALSE,,0,0,728,2495987,,,,,,
28099,Andrew Jones,OF,,FALSE,,0,0,728,2331757,,,,,,
28100,Blake Lutgen,OF,,FALSE,,0,0,728,1884398,,,,,,
28101,Keaton Mandryk,P,,FALSE,,0,0,728,2495983,,,,,,
28102,Jacob Martin,P,,FALSE,,0,0,728,2495981,,,,,,
28103,Ty Mcaninch,OF,,FALSE,,0,0,728,2495969,,,,,,
28104,Dalton Morrow,P,,FALSE,,0,0,728,1889952,,,,,,
28105,Garrett Owens,P,,FALSE,,0,0,728,2495984,,,,,,
28106,Brock Pitts,OF,,FALSE,,0,0,728,2331800,,,,,,
28107,Corbin Reese,P,,FALSE,,0,0,728,2128300,,,,,,
28108,Kyler Rinehart,OF,,FALSE,,0,0,728,2495979,,,,,,
28109,Brendan Roop,INF,,FALSE,,0,0,728,2495960,,,,,,
28110,Matt Scott,P,,TRUE,728,0,0,454,2331821,,,,R,R,
28111,Josh Scott,C,,TRUE,728,0,0,341,2331819,,,,,,
28112,Kyle Smith,P,,FALSE,,0,0,728,2128295,,,,,,
28113,Eli Smock,P,,FALSE,,0,0,728,2495973,,FALSE,,,,
28114,Colby Sneed,C,,FALSE,,0,0,728,2331758,DH,FALSE,,,,
28115,Logan Sorrell,P,,FALSE,,0,0,728,1980759,,,,,,
28116,Jackson Soule,INF,,FALSE,,0,0,728,2128290,,,,,,
28117,David Tongue,P,,FALSE,,0,0,728,2128294,,,,,,
28118,Evan Turnquist,INF,,FALSE,,0,0,728,2331799,,,,,,
28119,Cole Van Every,P,,FALSE,,0,0,728,2128263,,,,,,
28120,Joe Wade,OF,,FALSE,,0,0,728,2495961,,,,,,
28121,Drew Wagner,P,,FALSE,,0,0,728,1884690,,,,,,
28122,Brett Wilbanks,P,,FALSE,,0,0,728,2128270,,,,,,
28123,Chase Wilson,UT,,FALSE,,0,0,728,2495985,,,,,,
28124,Andy Andresen,OF,,FALSE,,0,0,729,2139662,,,,,,
28125,Christopher Berg,OF,,FALSE,,0,0,729,2005829,,,,,,
28126,John Bezdicek,P,,FALSE,,0,0,729,2005801,,,,,,
28127,Matt Bezdicek,OF,,FALSE,,0,0,729,2005810,,,,,,
28128,Brady Brosz,P,,FALSE,,0,0,729,2522977,,FALSE,,R,R,
28129,Teddy Broxterman,P,,FALSE,,0,0,729,2005818,,,,,,
28130,Ansen Dulas,P,,FALSE,,0,0,729,2511326,,FALSE,,L,R,
28131,Trent Fredenburg,OF,,FALSE,,0,0,729,2354336,,,,,,
28132,Logan Funk,C,,FALSE,,0,0,729,2139670,,,,,,
28133,Kip Gronholz,INF,,FALSE,,0,0,729,2139650,,,,,,
28134,Jaxon Haase,3B,,TRUE,729,0,0,704,2511327,1B,FALSE,74,R,R,
28135,James Hardy,P,,FALSE,,0,0,729,1894538,,,,,,
28136,Jake Hendricks,INF,,FALSE,,0,0,729,2005793,,,,,,
28137,Max Kalenberg,3B,,FALSE,,0,0,729,2511328,,FALSE,,R,R,
28138,Carson Karnes,P,,FALSE,,0,0,729,2529476,,,,,,
28139,Colton Kerkow,P,,FALSE,,0,0,729,2529477,,,,,,
28140,Kolby Kiser,P,,FALSE,,0,0,729,2511332,,FALSE,,R,R,
28141,Hunter Krommenhoek,C,,FALSE,,0,0,729,2511333,,,,,,
28142,Nathan Kuhn,INF,,FALSE,,0,0,729,2005799,,,,,,
28143,Kobe Lovell,P,,FALSE,,0,0,729,2511334,,FALSE,,L,L,
28144,Chase Mcdaniel,SS,,FALSE,,0,0,729,2511329,DH,FALSE,,L,R,
28145,Josh Meyer,P,,FALSE,,0,0,729,2139666,,,,,,
28146,Hayden Molva,P,,FALSE,,0,0,729,2511335,,FALSE,,R,R,
28147,Sam Nascak,P,,FALSE,,0,0,729,2511330,,,,,,
28148,Mason Rummel,C,,TRUE,729,0,0,704,2511331,,,,,,
28149,Wes Sarsland,P,,FALSE,,0,0,729,2005802,,,,,,
28150,Donny Schroeder,P,,FALSE,,0,0,729,2139665,,,,,,
28151,Spencer Schroeder,P,,FALSE,,0,0,729,2011487,,,,,,
28152,Derek Smith,C,,FALSE,,0,0,729,1896656,,,,,,
28153,Brodie Smith,INF,,FALSE,,0,0,729,2360112,,,,,,
28154,Robbie Smith,OF,,FALSE,,0,0,729,2139664,,,,,,
28155,Jared Tschetter,P,,FALSE,,0,0,729,1781279,,,,,,
28156,Jeremiah Vandesteeg,P,,FALSE,,0,0,729,2354578,,,,,,
28157,Ian Walker,C,,FALSE,,0,0,729,2354405,,,,,,
28158,Jake Wensmann,P,,FALSE,,0,0,729,2354406,,,,,,
28159,Keenan Wenzel,2B,,FALSE,,0,0,729,2139502,,FALSE,,R,R,
28160,Shawn Williams,P,,FALSE,,0,0,729,1778834,,,,,,
28161,Preston Allen,INF,,FALSE,,0,0,730,2310764,,,,,,
28162,Jase Amaya,INF,,FALSE,,0,0,730,1988928,,,,,,
28163,Braden Anderson,P,,FALSE,,0,0,730,2501088,,FALSE,,,,
28164,Ryan Baranowski,C,,FALSE,,0,0,730,1988917,,,,,,
28165,Alexander Cannata,1B,,FALSE,,0,0,730,2518774,,FALSE,,,,
28166,Sam Castillo,2B,,FALSE,,0,0,730,2515956,SS,FALSE,,,,
28167,Aaron Clark,INF,,FALSE,,0,0,730,1988918,,,,,,
28168,Christian Clarke,P,,FALSE,,0,0,730,2310684,,,,,,
28169,Wesley Coglianese,P,,FALSE,,0,0,730,2310777,,,,,,
28170,Domenic Cordova,P,,FALSE,,0,0,730,2310711,,,,,,
28171,Hayden Craig,OF,,FALSE,,0,0,730,1988931,,,,,,
28172,Brandt Daughtry,P,,FALSE,,0,0,730,2159162,,,,,,
28173,Todd Dearborn,P,,FALSE,,0,0,730,2310779,,,,,,
28174,Bryce Debbs,OF,,FALSE,,0,0,730,1988932,,,,,,
28175,Trey Dees,P,,FALSE,,0,0,730,2310718,,,,,,
28176,Landon Durdin,DH,,TRUE,730,0,0,223,2310706,2B,FALSE,73,R,R,"Willis, TX"
28177,Mathew Escamilla,INF,,FALSE,,0,0,730,2501375,,,,,,
28178,Nathan Fetchel,P,,FALSE,,0,0,730,2310679,,,,,,
28179,Henry Fisher,INF,,FALSE,,0,0,730,2310670,,,,,,
28180,Ruben Garcia,INF,,FALSE,,0,0,730,1988935,,,,,,
28181,Blake Grider,INF,,FALSE,,0,0,730,1988936,,,,,,
28182,Jake Harris,RF,,FALSE,,0,0,730,2518775,,FALSE,,,,
28183,Travis Harvey,P,,FALSE,,0,0,730,2142480,,,,,,
28184,Caleb Henry,C,,FALSE,,0,0,730,2515957,,,,,,
28185,Caleb Hollis,P,,FALSE,,0,0,730,2310663,,,,,,
28186,Machi Horne,P,,FALSE,,0,0,730,2142466,,,,,,
28187,Hutch Hornfischer,P,,FALSE,,0,0,730,2310699,,,,,,
28188,Samson Hudson,OF,,FALSE,,0,0,730,2310719,,,,,,
28189,Cole Johnson,P,,FALSE,,0,0,730,2310756,,,,,,
28190,Lance Kruse,INF,,FALSE,,0,0,730,2310773,,,,,,
28191,Ted Lobkowicz,OF,,FALSE,,0,0,730,2151343,,,,,,
28192,Benjamin Ludwig,P,,FALSE,,0,0,730,2142467,,,,,,
28193,J. Macias,OF,,FALSE,,0,0,730,2529520,,,,,,
28194,Brodie Maloney,C,,FALSE,,0,0,730,2146452,,,,,,
28195,Bryan Meissner,P,,FALSE,,0,0,730,2501409,,,,,,
28196,Maxwell Mims,LF,,TRUE,730,0,0,838,2501089,RF,FALSE,70,R,R,"Friendswood, TX"
28197,16,INF,,FALSE,,0,0,730,1883250,,,,,,
28198,Clayton Nolen,C,,FALSE,,0,0,730,2310720,,,,,,
28199,Andres Palacios,INF,,FALSE,,0,0,730,2310721,,,,,,
28200,Mitchell Parker,INF,,FALSE,,0,0,730,2310760,,,,,,
28201,Kyle Porter,P,,FALSE,,0,0,730,2507461,1B,TRUE,77,R,R,
28202,Brooks Raby,INF,,FALSE,,0,0,730,2501377,,,,,,
28203,Trent Raschke,INF,,FALSE,,0,0,730,2310740,,,,,,
28204,Luke Richards,INF,,FALSE,,0,0,730,2142468,,,,,,
28205,Trey Schwarz,C,,FALSE,,0,0,730,1988947,,,,,,
28206,R.J. Senining,INF,,FALSE,,0,0,730,1988942,,,,,,
28207,Jacob Sifuentes,P,,FALSE,,0,0,730,2310750,,,,,,
28208,Kyle Simpson,INF,,FALSE,,0,0,730,2310748,,,,,,
28209,Braden Simpson,P,,FALSE,,0,0,730,2520928,,FALSE,,,,
28210,J.J. Slack,P,,TRUE,730,0,0,367,2310755,,FALSE,70,R,L,"Liberty, TX"
28211,William Slanina-Wertz,INF,,FALSE,,0,0,730,2310730,,,,,,
28212,Seth Sparks,INF,,FALSE,,0,0,730,1988948,,,,,,
28213,Jd Sparks,P,,FALSE,,0,0,730,2112017,,,,,,
28214,Jacob Tanner,3B,,FALSE,,0,0,730,2310735,,FALSE,,,,
28215,Chase Thinger,INF,,FALSE,,0,0,730,2141077,,,,,,
28216,Christian Verret,P,,FALSE,,0,0,730,2310781,,,,,,
28217,Christian Verret,P,,FALSE,,0,0,730,2310780,,,,,,
28218,Adam Werchan,OF,,FALSE,,0,0,730,2310726,,,,,,
28219,Skyler White,P,,FALSE,,0,0,730,2310744,,,,,,
28220,Tyler Wilson,INF,,FALSE,,0,0,730,2310715,,,,,,
28221,Tate Winfield,,,FALSE,,0,0,730,2518950,,,,,,
28222,Preston Witt,INF,,FALSE,,0,0,730,2310673,,,,,,
28223,Jordan Alexander,P,,FALSE,,0,0,731,2320114,,,,,,
28224,Zach Baxley,UT,,FALSE,,0,0,731,2320095,,,,,,
28225,Alex Bedard,OF,,FALSE,,0,0,731,2127324,,,,,,
28226,Jason Begin,OF,,FALSE,,0,0,731,2474713,,,,,,
28227,Tyler Benge,INF,,FALSE,,0,0,731,2127329,,,,,,
28228,Haden Branch,P,,FALSE,,0,0,731,2127328,,,,,,
28229,Jake Brown,P,,FALSE,,0,0,731,2474726,,,,,,
28230,Tyler Carpenter,C,,FALSE,,0,0,731,2127327,,,,,,
28231,Noah Chapin,P,,FALSE,,0,0,731,2474716,,,,,,
28232,Daniel Davila,OF,,FALSE,,0,0,731,2320084,,,,,,
28233,Ryan Dos Santos,UT,,TRUE,731,0,0,803,2474706,,,,,,
28234,Grant Ewy,P,,FALSE,,0,0,731,2474719,,FALSE,,,,
28235,Vance Ferraro,P,,FALSE,,0,0,731,2320088,,,,,,
28236,Chris Goldston,P,,FALSE,,0,0,731,2474708,,,,,,
28237,Marc Gonzalez,INF,,FALSE,,0,0,731,2112686,,,,,,
28238,Chase Hamilton,P,,FALSE,,0,0,731,2127337,,,,,,
28239,Ryan Hildner,P,,FALSE,,0,0,731,2320093,,,,,,
28240,Matt Hopkins,INF,,FALSE,,0,0,731,2333416,,,,,,
28241,Dakota Jones,P,,FALSE,,0,0,731,2127333,,,,,,
28242,Camden Kelly,INF,,FALSE,,0,0,731,2474720,,,,,,
28243,Carson Kress,P,,FALSE,,0,0,731,2474711,,,,,,
28244,Logan Lagasse,P,,FALSE,,0,0,731,2474718,,FALSE,,,,
28245,Griffin Larsen,C,,FALSE,,0,0,731,2474722,,,,,,
28246,Matt Milner,P,,TRUE,731,0,0,886,2474724,,FALSE,75,R,R,"Duke, OK"
28247,Taylan Mullins-Ohm,OF,,FALSE,,0,0,731,2320092,,,,,,
28248,Jean Ortiz,INF,,FALSE,,0,0,731,2347435,,,,,,
28249,Rafael Perez-Guzman,,,FALSE,,0,0,731,2347568,,,,,,
28250,Nate Postlethwait,P,,FALSE,,0,0,731,2316233,,,,,,
28251,Brooks Red,INF,,FALSE,,0,0,731,2127368,,,,,,
28252,Keyshaun Smith,OF,,FALSE,,0,0,731,2124028,,,,,,
28253,Miguel Soto,INF,,FALSE,,0,0,731,2320077,,,,,,
28254,Brayden Whitchurch,OF,,FALSE,,0,0,731,2320086,,,,,,
28255,Drew White,INF,,FALSE,,0,0,731,2320089,,,,,,
28256,Eric Williams,C,,FALSE,,0,0,731,2320057,,,,,,
28257,Blake Allen,P,,FALSE,,0,0,732,2465996,,,75,R,R,"Campbellsville, KY"
28258,Zane Baker,C,,FALSE,,0,0,732,1998231,,,,,,
28259,Aaron Blake,P,,FALSE,,0,0,732,1998229,,,,,,
28260,Eric Bronner,OF,,FALSE,,0,0,732,2465986,,,,,,
28261,Clay Burton,P,,FALSE,,0,0,732,2465944,,FALSE,74,R,R,"Carmel, IN"
28262,Brian Campbell,INF,,FALSE,,0,0,732,2349986,,,,,,
28263,Wesley Clark,P,,FALSE,,0,0,732,2465992,,FALSE,74,R,R,"Louisville, KY"
28264,Cameron Clark,P,,FALSE,,0,0,732,2465983,,,,,,
28265,Caleb Collins,P,,FALSE,,0,0,732,2350005,,,,,,
28266,Marcus Collins,INF,,FALSE,,0,0,732,2349519,,,,,,
28267,Dylan Gray,P,,FALSE,,0,0,732,2465995,,,,,,
28268,Peyton Hood,P,,FALSE,,0,0,732,1998232,,,,,,
28269,Cody Hupp,P,,FALSE,,0,0,732,2359643,,,,,,
28270,Jt Johnson,INF,,FALSE,,0,0,732,2141367,,,,,,
28271,Bradley Jones,C,,FALSE,,0,0,732,2349813,,,,,,
28272,Logan Koch,OF,,FALSE,,0,0,732,1889325,,,,,,
28273,Mitchell Langley,OF,,FALSE,,0,0,732,1998249,,,,,,
28274,Isaac Lineberry,C,,FALSE,,0,0,732,1889326,,,,,,
28275,Garrett Mathews,P,,FALSE,,0,0,732,2349541,,FALSE,77,L,R,"Louisville, KY"
28276,Jahlyn Mckie,OF,,FALSE,,0,0,732,2465988,,,,,,
28277,Eric Meyer,INF,,FALSE,,0,0,732,1998233,,,,,,
28278,Jacob Muse,P,,FALSE,,0,0,732,2465943,,,,,,
28279,Michael Newsom,INF,,FALSE,,0,0,732,2465980,,,,,,
28280,Jack Parisi,P,,TRUE,732,0,0,351,1998230,,,,,,
28281,Jace Pinkston,UT,,FALSE,,0,0,732,1998227,,,,,,
28282,Jamie Roustio,P,,FALSE,,0,0,732,2301604,,,,,,
28283,Dryden Schroeder,2B,,FALSE,,0,0,732,2465987,DH,FALSE,75,R,R,"Carmel, IN"
28284,Jacob Spanyer,LF,,FALSE,,0,0,732,2465989,DH,FALSE,69,L,L,"Louisville, KY"
28285,Michael Speck,CF,,FALSE,,0,0,732,2349544,,FALSE,70,R,R,"Roaring Spring, PA"
28286,Cameron Spencer,INF,,FALSE,,0,0,732,2141371,,,,,,
28287,Nate Thomas,P,,FALSE,,0,0,732,2141375,,,,,,
28288,Evan Trentman,OF,,FALSE,,0,0,732,1998247,,,,,,
28289,Zach Vogt,P,,FALSE,,0,0,732,2349540,,FALSE,73,R,R,"Carmel, IN"
28290,Zach Wahl,INF,,FALSE,,0,0,732,2508200,,,,,,
28291,Matt Wantiez,P,,FALSE,,0,0,732,2465993,,,,,,
28292,Adam Weining,P,,FALSE,,0,0,732,2141372,,,,,,
28293,Benjamin Wilburn,C,,FALSE,,0,0,732,2465991,,,,,,
28294,Jared Woodward,P,,FALSE,,0,0,732,2465990,,,,,,
28295,Grant Akridge,OF,,FALSE,,0,0,733,2303892,,,,,,
28296,Grant Atwood,P,,FALSE,,0,0,733,2133947,,,,,,
28297,Dalton Baxley,P,,FALSE,,0,0,733,2458627,,,,,,
28298,Mason Bonnaffons,INF,,FALSE,,0,0,733,1976336,,,,,,
28299,Michael Cabeza,P,,FALSE,,0,0,733,1976332,,,,,,
28300,Geo Camfield,P,,TRUE,733,0,0,448,2303839,,FALSE,75,R,R,"Saint Louis, MO"
28301,Logan Clark,P,,FALSE,,0,0,733,2303807,,,,,,
28302,Garrett Dearaujo,OF,,FALSE,,0,0,733,1976291,,,,,,
28303,R.J. Delrio,P,,FALSE,,0,0,733,2133962,,,,,,
28304,Caleb Edmond,C,,FALSE,,0,0,733,2462897,,,,,,
28305,A.J. Fell,OF,,FALSE,,0,0,733,1882066,,,,,,
28306,Nicky Gibbs,UT,,FALSE,,0,0,733,1979793,,,,,,
28307,Taylor Gibson,P,,FALSE,,0,0,733,2133963,,,,,,
28308,Hunter Giroir,OF,,FALSE,,0,0,733,2460488,,,,,,
28309,Ashton Goldring,OF,,FALSE,,0,0,733,2133964,,,,,,
28310,Joseph Guidry,OF,,FALSE,,0,0,733,1976338,,,,,,
28311,Spencer Hadley,P,,FALSE,,0,0,733,2303907,,,,,,
28312,Alex Holz,P,,FALSE,,0,0,733,2303885,,,,,,
28313,Walker Imwalle,UT,,FALSE,,0,0,733,1996805,,,,,,
28314,Conner Ingram,P,,FALSE,,0,0,733,2303882,,,,,,
28315,Blair Lacy,P,,FALSE,,0,0,733,1996196,,,,,,
28316,Deon Leflore,OF,,FALSE,,0,0,733,2133490,,,,,,
28317,Alex Martinez,INF,,FALSE,,0,0,733,2457308,,,,,,
28318,Max Mattione,OF,,FALSE,,0,0,733,2303887,,,,,,
28319,Norris Mcclure,3B,,TRUE,733,0,0,846,2460490,1B,FALSE,75,L,R,"Mandeville, LA"
28320,Kolby Mcwilliams,C,,TRUE,733,0,0,487,2303902,,,,,,
28321,Colin Millar,P,,TRUE,733,0,0,839,2133965,,,,,,
28322,Micah Morgan,1B,,TRUE,733,0,0,709,2457310,C,FALSE,73,L,R,"Fairhope, AL"
28323,Michael Novak,C,,FALSE,,0,0,733,2303833,,,,,,
28324,Will Pratt,P,,FALSE,,0,0,733,2303959,,,,,,
28325,Will Prinz,C,,FALSE,,0,0,733,2303932,,,,,,
28326,Gage Ragona,OF,,FALSE,,0,0,733,2457321,,,,,,
28327,Daniel Rodriguez,INF,,FALSE,,0,0,733,1867425,,,,,,
28328,Michael Romano,P,,FALSE,,0,0,733,1867427,,,,,,
28329,Daniel Seres,C,,FALSE,,0,0,733,1865790,,,,,,
28330,Chance Shell,P,,FALSE,,0,0,733,2133975,,,,,,
28331,Jackson Short,P,,FALSE,,0,0,733,2457311,,,,,,
28332,Cade Simpson,OF,,FALSE,,0,0,733,2303936,,,,,,
28333,Frankie Timphony,INF,,FALSE,,0,0,733,2133978,,,,,,
28334,Bryce Walker,C,,FALSE,,0,0,733,2324336,,,,,,
28335,Solon White,P,,FALSE,,0,0,733,2460489,,FALSE,74,R,R,"Fairhope, AL"
28336,Grayson Williams,OF,,FALSE,,0,0,733,1976329,,,,,,
28337,Graham Young,P,,FALSE,,0,0,733,2458648,,,,,,
28338,Ty Almeida,INF,,FALSE,,0,0,734,2514150,,,,,,
28339,Ben Arnold,P,,FALSE,,0,0,734,2155805,,,,,,
28340,Michael Barrett,SS,,FALSE,,0,0,734,2364007,DH,FALSE,70,L,R,"Longmeadow, MA"
28341,Jason Bean,OF,,FALSE,,0,0,734,2009031,,,,,,
28342,Ian Benoit,P,,FALSE,,0,0,734,2364603,,,,,,
28343,Shamus Biggs,P,,FALSE,,0,0,734,2514139,,FALSE,67,R,R,"Virginia Beach, VA"
28344,Noah Bleakley,INF,,FALSE,,0,0,734,2006448,,,,,,
28345,Sam Budnick,INF,,FALSE,,0,0,734,2514167,,,,,,
28346,Alex Candelaria,OF,,FALSE,,0,0,734,2514166,,,,,,
28347,Jack Cooney,OF,,FALSE,,0,0,734,2007023,,,,,,
28348,Cole Crynock,INF,,FALSE,,0,0,734,2514144,,,,,,
28349,John Daley,P,,FALSE,,0,0,734,2009033,,,,,,
28350,Jack Degirolamo,P,,FALSE,,0,0,734,2514152,,,,,,
28351,Noah Diamond,OF,,FALSE,,0,0,734,2514141,,,,,,
28352,Nick Fazio,C,,FALSE,,0,0,734,2008429,,,,,,
28353,Alexander Gonfrade,P,,FALSE,,0,0,734,2364008,,,,,,
28354,Ivan Hostetler,OF,,FALSE,,0,0,734,2514137,,,,,,
28355,Joe Hutchinson,P,,FALSE,,0,0,734,2514162,,,,,,
28356,Tommy Hyjek,INF,,FALSE,,0,0,734,2514138,,,,,,
28357,Tony Incontro,P,,FALSE,,0,0,734,2514154,,FALSE,73,R,R,"Lebanon, CT"
