id,school_id,State,education,avg_port_add_2years,avg_port_add_2years_rank,avg_port_loss_2years,avg_port_loss_2years_rank,portal_ab,portal_ab_rank,portal_ip,portal_ip_rank,AB50_player_year_C,AB50_player_year_rank_C,AB50_player_year_1B,AB50_player_year_rank_1B,AB50_player_year_2B,AB50_player_year_rank_2B,AB50_player_year_SS,AB50_player_year_rank_SS,AB50_player_year_3B,AB50_player_year_rank_3B,AB50_player_year_LF,AB50_player_year_rank_LF,AB50_player_year_CF,AB50_player_year_rank_CF,AB50_player_year_RF,AB50_player_year_rank_RF,IP20_player_year,IP20_player_year_rank,Coach_2yr_win_percentage,3yr_wOBA,3yr_OPS,3yr_wRAA,3yr_k_bb,3yr_ISO,3yr_xFIP,3yr_WHIP,3yr_K_BB,3yr_A_OPS,3yr_BB_Per,3yr_K_percentage
1491,1514,36,,1,0.6087,0.5,0.4895,66.66666667,0.6419,18.44433333,0.4135,2.713692946,0.8034,4,1,4,1,0,0,0.513513514,0.0052,0.607476636,0.0116,3,0.7822,1,0.2922,0.502267023,0.2449,0.464,0.842,0.833633333,0.858233333,0.314833333,0.868966667,0.309533333,0.3958,0.4206,0.347733333,0.221733333,0.62
1492,1515,24,,0,0,1.5,0.8474,5.666666667,0.0837,27.77766667,0.5489,0,0,2.422018349,0.674,0.821052632,0.0843,1.56097561,0.3283,3,0.8594,0.824074074,0.0983,1,0.2079,1.885714286,0.474,0,0,0.273,0.494233333,0.493233333,0.486966667,0.5465,0.5331,0.384733333,0.151666667,0.297,0.144933333,0.2372,0.447133333
1493,1516,43,,2.5,0.942,2,0.9474,98,0.8047,29.44433333,0.609,2.693181818,0.7978,0.591397849,0.0166,1.486238532,0.3202,3,0.798,1,0.25,2.907216495,0.6763,4,1,1.769230769,0.4416,1.391039849,0.8776,0.731,0.847033333,0.843333333,0.858133333,0.138333333,0.878633333,0.670833333,0.8808,0.825466667,0.8551,0.7096,0.799
1494,1517,7,,0,0,0.5,0.4895,0,0,0,0,1.666666667,0.4663,0.909090909,0.1105,0,0,0,0,2.518518519,0.651,0,0,3,0.7822,0,0,0,0,0.465,0.492233333,0.493533333,0.488566667,0.6157,0.508933333,0.7768,0.671033333,0.634966667,0.788333333,0.545566667,0.644666667
1495,1518,13,,0.5,0.3913,0.5,0.4895,45.33333333,0.4884,6.111,0.188,0,0,0,0,3.710843373,0.882,3.076023392,0.803,0.842105263,0.099,1.457142857,0.3121,2.36,0.5446,0,0,0,0,0.57,0.537633333,0.5451,0.527466667,0.566466667,0.5064,0.982733333,0.7272,0.8961,0.677133333,0.730033333,0.891033333
1496,1519,13,,1.5,0.7633,0.5,0.4895,75.66666667,0.6977,10,0.2632,2,0.6124,4,1,2.816901408,0.6573,2,0.6162,3,0.8594,2,0.5607,0,0,2.583333333,0.7143,0.630839648,0.449,0.527,0.7125,0.710233333,0.696166667,0.262466667,0.678566667,0.568133333,0.696066667,0.671533333,0.699733333,0.666,0.653466667
1497,1520,48,,0.5,0.3913,2.5,0.9684,31.33333333,0.386,0,0,0.93129771,0.1685,3,0.8232,3,0.8146,0,0,0,0,2,0.5607,1,0.2079,0.982758621,0.1948,0,0,0.701,0.181366667,0.1875,0.1578,0.784766667,0.126233333,0.644866667,0.5563,0.571933333,0.5703,0.580966667,0.527033333
1498,1521,42,,2,0.8696,0,0,85.33333333,0.7581,0,0,4,1,2,0.5856,1,0.2303,4,1,2,0.5781,0.902777778,0.1214,2.47826087,0.5644,1.384615385,0.3506,0,0,0.393,0.399566667,0.4118,0.371366667,0.791366667,0.6179,0.350833333,0.324066667,0.421733333,0.2577,0.220566667,0.577333333
1499,1522,21,,1.5,0.7633,0.5,0.4895,67.33333333,0.6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0.2481,0.2616,0.266933333,0.678466667,0.264133333,0.317333333,0.453633333,0.2759,0.652533333,0.269933333,0.335233333
1500,1523,17,,0,0,0,0,0,0,0,0,0,0,0,0,0.627906977,0.0225,2,0.6162,4,1,0,0,2,0.5248,0,0,0,0,0.382,0.299033333,0.2745,0.336666667,0.577233333,0.2017,0.451866667,0.235933333,0.1746,0.4252,0.1616,0.309966667
1501,1524,6,,1.5,0.7633,1.5,0.8474,55.33333333,0.5535,6.444333333,0.2105,1.572815534,0.4101,2,0.5856,4,1,2,0.6162,1.259259259,0.276,2,0.5607,1.06,0.2129,0,0,0,0,0.14,0.402733333,0.414366667,0.363633333,0.7824,0.5367,0.1814,0.011033333,0.037866667,0.008633333,0.0524,0.085866667
1502,1525,33,,0,0,0.5,0.4895,0,0,0,0,0.645833333,0.0674,3.831578947,0.9116,2.94,0.6854,4,1,0,0,1.988372093,0.4335,4,1,3.846153846,0.9026,0,0,,0.4347,0.460366667,0.407733333,0.748833333,0.4962,0.496633333,0.554533333,0.621,0.5114,0.264533333,0.8149
1503,1526,48,,0,0,0,0,0,0,0,0,4,1,3.746835443,0.9006,2.8,0.6517,1.544303797,0.3232,1.108695652,0.2552,3.090909091,0.8092,0,0,2,0.5844,0,0,0.401,0.561666667,0.5521,0.548,0.469166667,0.6677,0.4685,0.2661,0.4494,0.2933,0.341233333,0.541233333
1504,1527,9,,0.5,0.3913,1,0.7211,3,0.0512,0,0,2.012195122,0.618,4,1,1,0.2303,1,0.2929,0.820895522,0.0833,3,0.7977,4,1,1.238095238,0.3247,0,0,0.609,0.371233333,0.371533333,0.351633333,0.389633333,0.326533333,0.394933333,0.785233333,0.536266667,0.737466667,0.806133333,0.348766667
1505,1528,33,,3,0.971,2,0.9474,219.3333333,0.9721,36.33333333,0.6692,2.256198347,0.6685,2,0.5856,3,0.8146,1,0.2929,1.231788079,0.2656,3.688888889,0.8613,2,0.5248,2.25,0.6364,0.582959641,0.3265,0.457,0.762133333,0.769966667,0.769533333,0.572966667,0.769,0.665666667,0.432833333,0.4774,0.5653,0.203233333,0.662933333
1506,1530,5,,0,0,4.5,0.9895,0,0,0,0,,,,,,,,,,,,,,,,,,,,0.2999,0.3024,0.287433333,0.319,0.286633333,0.211433333,0.480966667,0.081466667,0.549966667,0.1575,0.098833333
1507,1531,33,,1,0.6087,0,0,33.33333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218390805,0.3182,0,0,0.413,0.306766667,0.290866667,0.3655,0.539866667,0.316,0.3546,0.2401,0.332233333,0.157233333,0.222933333,0.491666667
1508,1532,16,,0.5,0.3913,0.5,0.4895,1,0.0186,0,0,2.167883212,0.6461,2,0.5856,4,1,0,0,1.442622951,0.3125,2,0.5607,1,0.2079,3,0.8247,0,0,0.457,0.4666,0.475233333,0.456466667,0.575766667,0.4291,0.643166667,0.549533333,0.6733,0.4986,0.606333333,0.6751
1509,1533,35,,0.5,0.3913,1,0.7211,13.33333333,0.1674,0,0,0.894736842,0.1517,0,0,1.492537313,0.3258,0,0,2.666666667,0.6719,0,0,0,0,0,0,0,0,0.363,0.1264,0.113933333,0.1199,0.687366667,0.090033333,0.6942,0.522666667,0.520133333,0.573133333,0.585633333,0.447533333
1510,1534,38,,0,0,0,0,0,0,0,0,0,0,1.350649351,0.2376,0,0,2.409090909,0.6414,0,0,0,0,0,0,0,0,0,0,0.409,0.2639,0.2715,0.290666667,0.872833333,0.416233333,0.4054,0.1107,0.3633,0.148933333,0.351533333,0.4589
1511,1535,23,,1,0.6087,2.5,0.9684,69.66666667,0.6605,0,0,1,0.2079,3.209876543,0.8508,1,0.2303,0.771084337,0.0303,0.685714286,0.0417,0.567307692,0.0058,2.574257426,0.5842,0,0,0,0,0.429,0.299066667,0.292566667,0.2586,0.619633333,0.2992,0.4639,0.2783,0.4324,0.263333333,0.265133333,0.546466667
1512,1536,27,,1,0.6087,0,0,52,0.5302,0,0,0.588888889,0.0506,1.393442623,0.2652,0,0,0.655462185,0.0152,1,0.25,2,0.5607,2,0.5248,0,0,0,0,0.118,0.425133333,0.435,0.417633333,0.644233333,0.5559,0.626666667,0.229366667,0.5759,0.1989,0.7009,0.444
1513,1537,38,,1.5,0.7633,0,0,30.66666667,0.3814,0.666666667,0.0226,0,0,0,0,0,0,0,0,4,1,1.145833333,0.2254,1,0.2079,0,0,0,0,0.462,0.7488,0.759766667,0.7303,0.622366667,0.865,0.723933333,0.373766667,0.569566667,0.508533333,0.0656,0.9138
1514,1538,47,,0.5,0.3913,1,0.7211,0,0,19.66666667,0.4436,0,0,1.558823529,0.2983,0,0,4,1,1.636363636,0.3438,0,0,4,1,0.811320755,0.1234,0.93158385,0.6531,0.555,0.725133333,0.6954,0.7288,0.130766667,0.472633333,0.496266667,0.490933333,0.543566667,0.515733333,0.653166667,0.441633333
1515,1539,48,,3,0.971,0.5,0.4895,78.66666667,0.7302,19.111,0.4286,2.310810811,0.6854,1.432835821,0.2818,2.95890411,0.6966,3,0.798,0,0,4,1,3.859649123,0.802,0,0,1.141598911,0.7959,0.494,0.640133333,0.6525,0.639,0.341366667,0.628833333,0.703366667,0.818266667,0.755766667,0.862333333,0.762366667,0.641066667
1516,1540,1,,1.5,0.7633,0,0,25,0.3023,6.666666667,0.218,0,0,0.641975309,0.0387,1.295454545,0.2697,0.857142857,0.0404,0,0,0,0,2,0.5248,0,0,0.287769784,0.102,0.603,0.6651,0.637066667,0.611333333,0.2187,0.431633333,0.925,0.844866667,0.818866667,0.912066667,0.723166667,0.7953
1517,1541,36,,2.5,0.942,0,0,88,0.7814,73.33333333,0.9098,1.7578125,0.4944,3,0.8232,0,0,2.5375,0.6465,4,1,2,0.5607,1,0.2079,0.706422018,0.0649,0,0,0.158,0.3067,0.3335,0.268666667,0.779633333,0.396333333,0.4452,0.331533333,0.407966667,0.311,0.5468,0.332633333
1518,1542,6,,2.5,0.942,2,0.9474,148.6666667,0.9349,58.33333333,0.8571,0.555555556,0.0281,3,0.8232,3,0.8146,2,0.6162,2.39516129,0.6198,2.790697674,0.659,3,0.7822,4,1,0.211267978,0.0204,,0.714666667,0.724633333,0.720866667,0.3589,0.7128,0.3206,0.308866667,0.4149,0.1951,0.247,0.583866667
1519,1543,26,,1,0.6087,0,0,44.33333333,0.4837,39.44433333,0.6992,1,0.2079,1.651162791,0.3204,0,0,0,0,0.607843137,0.0156,0,0,4,1,3,0.8247,0,0,0.52,0.592333333,0.6058,0.5594,0.545533333,0.7756,0.141166667,0.0528,0.1447,0.037966667,0.490733333,0.091066667
1520,1544,25,,0.5,0.3913,0,0,42,0.4605,29.111,0.5865,2,0.6124,1.351351351,0.2431,0.581818182,0.0169,0,0,0.821782178,0.0885,3.593220339,0.8497,4,1,3,0.8247,0,0,,0.473033333,0.5001,0.430166667,0.869966667,0.617533333,0.1906,0.335533333,0.266333333,0.3645,0.193966667,0.425833333
1521,1545,25,,2.5,0.942,1,0.7211,136,0.9116,18.77766667,0.4211,1.271317829,0.2809,1.983471074,0.453,0.879518072,0.1011,4,1,1.917525773,0.4271,1.911764706,0.4046,4,1,1.168539326,0.3117,0.577774359,0.3061,0.572,0.55,0.534366667,0.5452,0.405933333,0.709466667,0.7867,0.789133333,0.760933333,0.820066667,0.554866667,0.804466667
1522,1546,10,,2,0.8696,0,0,145.6666667,0.9302,54.44433333,0.8195,0,0,2.04,0.6022,0,0,2.19047619,0.6313,1.277310924,0.2813,2.435483871,0.6069,2,0.5248,3.051546392,0.8442,0,0,,0.407266667,0.377433333,0.427966667,0.428433333,0.2632,0.3595,0.287033333,0.3739,0.440566667,0.296133333,0.4453
1523,1547,16,,0,0,0.5,0.4895,27,0.3302,0,0,2.444444444,0.7247,2,0.5856,2,0.5899,2,0.6162,1,0.25,3,0.7977,1.342105263,0.2277,3,0.8247,0,0,0.188,0.157866667,0.146966667,0.121933333,0.504866667,0.067566667,0.1425,0.104733333,0.110033333,0.0834,0.280433333,0.074366667
1524,1548,5,,1,0.6087,1,0.7211,74,0.6837,2.889,0.1203,0.756906077,0.0955,0.675675676,0.0497,1.060402685,0.236,1.969230769,0.3889,3,0.8594,2,0.5607,3,0.7822,1.954198473,0.5,0,0,0.785,0.630866667,0.640666667,0.660066667,0.2847,0.735666667,0.7496,0.928333333,0.851966667,0.918566667,0.888,0.7025
1525,1549,23,,0.5,0.3913,0,0,74.33333333,0.6884,0,0,2.526041667,0.7528,,,0.714285714,0.0393,3,0.798,2.9375,0.7552,0,0,3,0.7822,0,0,0,0,0.655,0.671633333,0.675266667,0.671466667,0.304833333,0.721566667,0.844733333,0.7691,0.787633333,0.765266667,0.7957,0.691866667
1526,1550,41,,1.5,0.7633,2,0.9474,106,0.8233,0,0,2.457364341,0.736,4,1,0.951219512,0.1124,1,0.2929,1,0.25,0,0,2,0.5248,4,1,0,0,,0.339533333,0.360433333,0.305166667,0.5686,0.3827,0.739466667,0.5834,0.670133333,0.616966667,0.412166667,0.744866667
1527,1551,52,,0.5,0.3913,0,0,55.66666667,0.5581,0,0,2.925,0.8315,2.714285714,0.7348,1.259259259,0.2584,3,0.798,1.868852459,0.401,3,0.7977,2,0.5248,3.851851852,0.9091,0,0,0.308,0.486133333,0.5025,0.486466667,0.705866667,0.463933333,0.636966667,0.268933333,0.341366667,0.3337,0.2586,0.438933333
1528,1552,22,,1,0.6087,1,0.7211,76.66666667,0.7116,0,0,0,0,1.827160494,0.3867,0,0,0,0,2.1,0.5885,0,0,0.547368421,0.005,0,0,0,0,0.665,0.151966667,0.154533333,0.1275,0.848966667,0.218866667,0.406266667,0.341133333,0.532466667,0.289233333,0.633733333,0.4347
1529,1553,22,,0.5,0.3913,1.5,0.8474,8.333333333,0.1163,45.66666667,0.7669,0,0,2.741935484,0.7403,0,0,2,0.6162,0.691588785,0.0469,0.686956522,0.0289,3,0.7822,2.208333333,0.6039,0,0,0.532,0.405666667,0.393333333,0.3834,0.242266667,0.430833333,0.548266667,0.598633333,0.583933333,0.616333333,0.659966667,0.4722
1530,1554,21,,0,0,0.5,0.4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0.251233333,0.2263,0.326966667,0.571966667,0.167433333,0.0455,0.1977,0.061133333,0.240733333,0.287233333,0.066833333
1531,1555,32,,1.5,0.7633,0,0,25.66666667,0.3116,3.111,0.1353,0,0,0,0,0,0,0,0,2,0.5781,0,0,1.325842697,0.2228,2,0.5844,0,0,0.529,0.424233333,0.4145,0.426833333,0.243266667,0.226166667,0.605,0.402266667,0.5293,0.431833333,0.4594,0.582766667
1532,1556,38,,0,0,0.5,0.4895,0,0,0,0,0,0,0.607142857,0.0221,1,0.2303,2,0.6162,1.961538462,0.4479,0,0,3,0.7822,4,1,0,0,0.533,0.4308,0.4394,0.420766667,0.826866667,0.727933333,0.192133333,0.366,0.395466667,0.253966667,0.477333333,0.388133333
1533,1557,5,,2.5,0.942,0.5,0.4895,118,0.8791,84.77766667,0.9474,1.438596491,0.3652,0,0,2,0.5899,0.901639344,0.0505,0.797752809,0.0781,0.814285714,0.0867,0,0,2,0.5844,1.924050633,0.9796,0.361,0.183366667,0.167266667,0.155066667,0.336933333,0.0629,0.5197,0.4331,0.4787,0.435666667,0.827566667,0.2225
1534,1558,48,,0.5,0.3913,0,0,2.333333333,0.0419,7.111,0.2256,0,0,1.578947368,0.3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0.178966667,0.192533333,0.1813,0.845933333,0.267566667,0.374533333,0.452666667,0.2965,0.5023,0.379933333,0.311466667
1535,1559,5,,1,0.6087,0,0,77,0.7163,46.77766667,0.7744,2.220472441,0.6573,1.795275591,0.3812,1.181818182,0.2472,3,0.798,3,0.8594,2.903225806,0.6705,2.294117647,0.5347,0.836206897,0.1364,0,0,0.547,0.323666667,0.343366667,0.2695,0.4966,0.245366667,0.631866667,0.827066667,0.814,0.757933333,0.8827,0.6143
1536,1560,32,,1.5,0.7633,0,0,28,0.3349,12.44433333,0.3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0.279,0.2042,0.184366667,0.238833333,0.602166667,0.213066667,0.218733333,0.1884,0.414233333,0.1645,0.462766667,0.3959
1537,1561,12,,0.5,0.3913,0.5,0.4895,5,0.0698,0,0,0.744680851,0.0899,4,1,2.581395349,0.6236,1,0.2929,3,0.8594,2.434782609,0.6012,3,0.7822,4,1,0,0,0.5,0.542066667,0.5479,0.534433333,0.516366667,0.652066667,0.679066667,0.826033333,0.731133333,0.835933333,0.592466667,0.7239
1538,1562,9,,0,0,0.5,0.4895,3.333333333,0.0558,6.444333333,0.2105,1.653061224,0.4494,0.962962963,0.1215,1.265822785,0.264,1,0.2929,3.91011236,0.9167,2,0.5607,4,1,1.495412844,0.3896,0,0,0.576,0.553766667,0.546066667,0.550166667,0.526233333,0.626966667,0.491333333,0.801333333,0.534866667,0.750666667,0.784733333,0.394266667
1539,1563,40,,0.5,0.3913,0,0,5,0.0698,0,0,0.683544304,0.0787,1.714285714,0.3425,0,0,0,0,3.056179775,0.8698,0,0,0.582417582,0.0099,4,1,0,0,0.497,0.422366667,0.4274,0.4091,0.719166667,0.574966667,0.103,0.0983,0.083633333,0.114866667,0.114333333,0.1552
1540,1564,32,,1,0.6087,2,0.9474,56.33333333,0.5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2079,0,0,0,0,0.512,0.1781,0.1906,0.1728,0.6203,0.313133333,0.436866667,0.745733333,0.742333333,0.7472,0.7238,0.6681
1541,1565,10,,2,0.8696,0,0,138.3333333,0.9163,0,0,0,0,2,0.5856,1.382978723,0.309,1.304347826,0.3081,0.730769231,0.0625,1.523809524,0.3179,0,0,2.635294118,0.7273,0,0,0.474,0.378266667,0.396966667,0.345233333,0.6339,0.503533333,0.413966667,0.533666667,0.360766667,0.437366667,0.438566667,0.3761
1542,1566,29,,0.5,0.3913,1,0.7211,43,0.4698,23.66666667,0.4962,0,0,0,0,0,0,1,0.2929,3,0.8594,0,0,0,0,0,0,0,0,0.584,0.3635,0.342833333,0.377066667,0.309266667,0.289666667,0.788466667,0.749133333,0.8229,0.730133333,0.6419,0.810866667
1543,1567,32,,0.5,0.3913,0,0,9,0.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0.3119,0.281133333,0.3302,0.6574,0.1453,0.508666667,0.233533333,0.2413,0.401533333,0.3565,0.2522
1544,1568,36,,0.5,0.3913,0,0,32.66666667,0.3953,0.333333333,0.015,1.908045977,0.5169,1.38028169,0.2541,3.295774648,0.8427,3,0.798,2,0.5781,1.898734177,0.3988,3.869918699,0.8069,0.867346939,0.1494,0,0,0.679,0.617966667,0.621266667,0.605133333,0.124166667,0.649,0.639966667,0.7953,0.726633333,0.786266667,0.340733333,0.8581
1545,1569,23,,0.5,0.3913,0,0,0,0,5.333333333,0.1729,3.130434783,0.9101,0,0,4,1,1.68,0.3333,1.255319149,0.2708,2,0.5607,3,0.7822,0,0,0,0,0.33,0.126466667,0.123866667,0.0858,0.721066667,0.046366667,0.3229,0.2181,0.350133333,0.244133333,0.231133333,0.473966667
1546,1570,22,,0,0,0.5,0.4895,0,0,0,0,0,0,0,0,0,0,3.211267606,0.8081,4,1,1,0.2023,,,0,0,0,0,0.571,0.4771,0.4756,0.464466667,0.338533333,0.487666667,0.528666667,0.6749,0.639633333,0.7368,0.729766667,0.493833333
1547,1571,36,,0,0,0.5,0.4895,0,0,0,0,0.673684211,0.073,0,0,0.754716981,0.073,1,0.2929,0.755813953,0.0677,1.432098765,0.2948,1,0.2079,3,0.8247,0,0,0.278,0.325833333,0.309966667,0.3112,0.7888,0.453333333,0.384933333,0.388533333,0.247433333,0.3328,0.521633333,0.149233333
1548,1572,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6162,0,0,0,0,0,0,2.32,0.6623,0,0,0.403,0.314466667,0.3319,0.3181,0.842766667,0.373533333,0.287633333,0.407266667,0.482933333,0.477166667,0.599666667,0.3782
1549,1573,5,,1,0.6087,1,0.7211,28.66666667,0.3442,3.222333333,0.1429,0.802631579,0.118,4,1,0.666666667,0.0337,4,1,2,0.5781,3,0.7977,1.833333333,0.2822,3.17037037,0.8571,0,0,0.508,0.669666667,0.644666667,0.673266667,0.241066667,0.606033333,0.633766667,0.472733333,0.506766667,0.614133333,0.444933333,0.533233333
1550,1574,11,,0.5,0.3913,0,0,28.66666667,0.3442,0,0,2.56,0.7584,0.672413793,0.0442,0,0,2,0.6162,2,0.5781,3.294117647,0.8324,2,0.5248,2,0.5844,0,0,0.288,0.262866667,0.2647,0.250133333,0.414,0.280566667,0.231933333,0.3153,0.1906,0.313633333,0.7597,0.017333333
1551,1575,33,,0.5,0.3913,0,0,16,0.1907,1,0.0677,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0.125,0.263566667,0.234166667,0.3476,0.850366667,0.091766667,0.238733333,0.012466667,0.107066667,0.023866667,0.570766667,0.041733333
1552,1576,17,,0,0,0.5,0.4895,0,0,0,0,4,1,0,0,0,0,1,0.2929,0,0,1,0.2023,3,0.7822,0,0,0,0,0.403,0.207033333,0.198366667,0.216833333,0.722733333,0.3079,0.168766667,0.142166667,0.162533333,0.189566667,0.2401,0.220666667
1553,1577,30,,2,0.8696,2,0.9474,112,0.8651,27.66666667,0.5338,1.226415094,0.264,0,0,0,0,0,0,0.90625,0.1198,4,1,4,1,0,0,0,0,0.339,0.308133333,0.3008,0.293433333,0.668266667,0.469666667,0.642,0.371833333,0.490133333,0.315933333,0.649733333,0.353033333
1554,1578,48,,0,0,0,0,0,0,0,0,1.672131148,0.4719,0,0,4,1,3.230769231,0.8131,0,0,0,0,2.953125,0.6188,0,0,0,0,0.385,0.309633333,0.2976,0.284766667,0.675833333,0.275666667,0.584933333,0.481333333,0.405733333,0.554666667,0.4377,0.427733333
1555,1579,9,,0.5,0.3913,0.5,0.4895,134.6666667,0.907,0,0,1.458333333,0.3708,3,0.8232,4,1,0.97260274,0.0657,0,0,0,0,2,0.5248,0.62992126,0.0455,0,0,0.545,0.6056,0.589433333,0.6224,0.356233333,0.439666667,0.383666667,0.6748,0.4954,0.679333333,0.622333333,0.370266667
1556,1580,10,,0.5,0.3913,1,0.7211,26,0.3163,0,0,0.574074074,0.0449,0,0,3,0.8146,1,0.2929,2.294117647,0.6094,0.786516854,0.0636,0,0,0,0,0,0,0.245,0.401733333,0.361633333,0.4251,0.328666667,0.1703,0.4722,0.269766667,0.220466667,0.337133333,0.1286,0.298333333
1557,1581,33,,0.5,0.3913,2,0.9474,65.66666667,0.6326,0,0,3.371428571,0.9326,2.609090909,0.7127,1.763157895,0.3652,4,1,2.863636364,0.7188,0,0,0.845238095,0.0545,0,0,0,0,0.33,0.614933333,0.626,0.601533333,0.624233333,0.749466667,0.414133333,0.175133333,0.3397,0.1213,0.533266667,0.347
1558,1582,4,,0,0,0.5,0.4895,0,0,0,0,0,0,1.923076923,0.4199,0,0,2,0.6162,1.328244275,0.2917,1.36,0.2775,1.540697674,0.2426,0.716049383,0.0779,0,0,0.422,0.156033333,0.1511,0.1202,0.754433333,0.247966667,0.204233333,0.370333333,0.3295,0.3312,0.269166667,0.432766667
1559,1583,23,,0,0,0.5,0.4895,0,0,0,0,2.152173913,0.6404,1.865497076,0.3978,3,0.8146,2,0.6162,1,0.25,4,1,0,0,1,0.2922,0,0,0.455,0.2751,0.259333333,0.240833333,0.316733333,0.1288,0.7289,0.594966667,0.6161,0.665433333,0.549866667,0.620233333
1560,1584,46,,1,0.6087,1.5,0.8474,32.33333333,0.3907,11.55566667,0.3008,1.157894737,0.2416,3,0.8232,2,0.5899,2,0.6162,2.972222222,0.7604,2.741935484,0.6474,3,0.7822,0.989795918,0.2143,0.481486111,0.2245,0.493,0.6751,0.632366667,0.684933333,0.183666667,0.546166667,0.638066667,0.4016,0.579333333,0.338566667,0.6914,0.4809
1561,1585,9,,0.5,0.3913,0,0,16.66666667,0.1953,0,0,0,0,1,0.1989,0,0,1.267857143,0.303,3,0.8594,2,0.5607,1.594202899,0.2475,1.553191489,0.4091,0,0,0.338,0.0947,0.104433333,0.0897,0.761566667,0.129933333,0.293466667,0.3317,0.267166667,0.518333333,0.182933333,0.387433333
1562,1586,36,,0.5,0.3913,0.5,0.4895,42,0.4605,2,0.0827,0.776595745,0.1067,0,0,1,0.2303,3.84,0.8283,0.666666667,0.0365,0,0,1,0.2079,0,0,0,0,0.25,0.2922,0.2787,0.279733333,0.613,0.352766667,0.4125,0.3664,0.363666667,0.3117,0.567333333,0.295533333
1563,1587,5,,0,0,0.5,0.4895,62.66666667,0.6093,24.111,0.5038,1.518072289,0.3876,2.834645669,0.768,0,0,4,1,4,1,1.644444444,0.3526,4,1,0,0,0,0,0.407,0.267333333,0.2536,0.2063,0.338566667,0.2595,0.3867,0.7664,0.726166667,0.667533333,0.9495,0.3876
1564,1588,5,,0.5,0.3913,0,0,17.33333333,0.2093,23.66666667,0.4962,1.146067416,0.236,2.335483871,0.6575,0,0,1,0.2929,4,1,1.3,0.2486,1.956989247,0.3119,3.32,0.8701,0,0,0.583,0.502533333,0.513566667,0.5025,0.288266667,0.619533333,0.3974,0.6892,0.5209,0.6275,0.680566667,0.402766667
1565,1589,38,,0.5,0.3913,0,0,10.66666667,0.1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0.2437,0.2412,0.283433333,0.854033333,0.1376,0.381366667,0.1267,0.2939,0.167633333,0.2241,0.424133333
1566,1590,38,,0,0,0.5,0.4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.314666667,0.310666667,0.3464,0.7606,0.4927,0.724233333,0.291133333,0.405066667,0.407466667,0.287533333,0.519733333
1567,1591,7,,3,0.971,1,0.7211,87.33333333,0.7721,6.444333333,0.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658,0.290233333,0.275433333,0.306166667,0.3791,0.285233333,0.9214,0.777,0.801566667,0.825366667,0.701666667,0.760966667
1568,1592,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.216266667,0.2089,0.2741,0.7923,0.247,0.352133333,0.294233333,0.249233333,0.271933333,0.7544,0.107433333
1569,1593,5,,2,0.8696,0.5,0.4895,17.66666667,0.214,34.33333333,0.6391,1.648648649,0.4438,1,0.1989,2,0.5899,4,1,2,0.5781,2.754716981,0.6532,4,1,2,0.5844,0.255688714,0.0408,0.473,0.4615,0.462366667,0.4403,0.249833333,0.5361,0.5318,0.956366667,0.8209,0.923866667,0.912466667,0.600133333
1570,1594,11,,1.5,0.7633,1,0.7211,62.33333333,0.6047,57.66666667,0.8421,3.047619048,0.8989,1,0.1989,1,0.2303,2,0.6162,3,0.8594,4,1,2.072727273,0.5297,4,1,0.28125,0.0816,0.508,0.358866667,0.327966667,0.303466667,0.2435,0.174366667,0.481333333,0.764433333,0.269,0.771033333,0.663933333,0.162666667
1571,1595,37,,1.5,0.7633,0.5,0.4895,21,0.2651,94.99966667,0.9624,0,0,2,0.5856,3,0.8146,2,0.6162,2.680412371,0.6823,4,1,2,0.5248,0.905882353,0.1623,0,0,0.38,0.297133333,0.277433333,0.284633333,0.551466667,0.1604,0.6035,0.310466667,0.260566667,0.5323,0.108033333,0.490933333
1572,1596,4,,0.5,0.3913,0.5,0.4895,50.33333333,0.507,0,0,1.941176471,0.5337,2,0.5856,0.746666667,0.0562,0.866666667,0.0455,4,1,3,0.7977,0.925,0.0693,1.404255319,0.3766,0,0,0.607,0.356466667,0.344066667,0.330566667,0.520933333,0.440733333,0.701533333,0.7939,0.728266667,0.817266667,0.5822,0.732133333
